chr	pos	prob	cdf
chr19	5267751	0.0	0.0
chr19	5270931	1.08039545510955e-09	1.08039545510955e-09
chr19	5273571	2.198813062436124e-09	3.279208517545674e-09
chr19	5274384	3.2610496138921976e-09	6.5402581314378716e-09
chr19	5288182	7.261217439370203e-09	1.3801475570808075e-08
chr19	5289772	1.75026668445127e-08	3.1304142415320774e-08
chr19	5295567	1.6628090760653468e-07	1.9758505002185546e-07
chr19	5303275	1.976772707471936e-07	3.9526232076904906e-07
chr19	5308749	2.469627798885654e-07	6.422251006576145e-07
chr19	5311330	2.699603776903781e-07	9.121854783479927e-07
chr19	5311412	2.7043384664450567e-07	1.1826193249924983e-06
chr19	5312177	2.845128215155437e-07	1.467132146508042e-06
chr19	5313294	2.861715687170609e-07	1.7533037152251029e-06
chr19	5314996	2.884656425751762e-07	2.041769357800279e-06
chr19	5317513	2.925230894210747e-07	2.334292447221354e-06
chr19	5323853	3.338657111127194e-07	2.6681581583340734e-06
chr19	5324831	3.386133461369445e-07	3.006771504471018e-06
chr19	5329001	3.4021069311636356e-07	3.3469821975873813e-06
chr19	5330768	3.4424502595692963e-07	3.691227223544311e-06
chr19	5333960	4.285165412993043e-07	4.119743764843616e-06
chr19	5336389	5.473921851182892e-07	4.667135949961905e-06
chr19	5343270	5.610307804084077e-07	5.228166730370312e-06
chr19	5348786	5.94563331561983e-07	5.822730061932295e-06
chr19	5352551	5.966528529523811e-07	6.419382914884676e-06
chr19	5352619	5.970100472998222e-07	7.016392962184499e-06
chr19	5353576	5.988678916993537e-07	7.6152608538838526e-06
chr19	5353781	6.00137423305766e-07	8.215398277189618e-06
chr19	5355437	7.031194392352736e-07	8.918517716424891e-06
chr19	5355661	7.037720873266428e-07	9.622289803751533e-06
chr19	5359211	7.064078828310027e-07	1.0328697686582535e-05
chr19	5365998	7.110230099473576e-07	1.1039720696529894e-05
chr19	5369007	7.141609558927862e-07	1.175388165242268e-05
chr19	5370047	7.31255312185588e-07	1.2485136964608268e-05
chr19	5375873	7.734483641583299e-07	1.3258585328766598e-05
chr19	5377037	1.018663959565872e-06	1.427724928833247e-05
chr19	5383576	1.04643586768707e-06	1.532368515601954e-05
chr19	5387039	1.0606566120957471e-06	1.6384341768115288e-05
chr19	5389941	1.0982065080515968e-06	1.7482548276166885e-05
chr19	5393748	1.6838125129399863e-06	1.9166360789106872e-05
chr19	5394056	1.6872611110385495e-06	2.085362190014542e-05
chr19	5398798	1.9314033578101587e-06	2.2785025257955578e-05
chr19	5399090	1.934081350743697e-06	2.4719106608699274e-05
chr19	5399911	1.9421399401961343e-06	2.666124654889541e-05
chr19	5402586	1.9555885863340387e-06	2.861683513522945e-05
chr19	5404776	1.964372519067073e-06	3.058120765429652e-05
chr19	5407533	1.9665199705060653e-06	3.2547727624802585e-05
chr19	5410160	1.9770035427645957e-06	3.452473116756718e-05
chr19	5416288	1.992618183260823e-06	3.651734935082801e-05
chr19	5417943	1.9947902194339178e-06	3.851213957026192e-05
chr19	5418713	2.0045233956450197e-06	4.051666296590694e-05
chr19	5421962	2.0285438030315904e-06	4.254520676893853e-05
chr19	5423643	2.0310068651586767e-06	4.457621363409721e-05
chr19	5425795	2.048266557277509e-06	4.662448019137472e-05
