chr	pos	prob	cdf
chr16	5105440	0.0	0.0
chr16	5106184	2.412120109116878e-10	2.412120109116878e-10
chr16	5110271	4.023215367604261e-09	4.264427378515949e-09
chr16	5110626	5.631394132357461e-09	9.89582151087341e-09
chr16	5115228	1.4412392005224985e-08	2.4308213516098396e-08
chr16	5116161	1.543179901549166e-08	3.974001253159006e-08
chr16	5117847	2.2278751655784588e-07	2.625275290894359e-07
chr16	5121170	3.4105414835172107e-07	6.035816774411569e-07
chr16	5123474	3.431029669137773e-07	9.466846443549343e-07
chr16	5128001	3.463695309194284e-07	1.2930541752743627e-06
chr16	5145230	4.2464402063329635e-07	1.7176981959076591e-06
chr16	5176946	5.567867066168103e-07	2.2744849025244693e-06
chr16	5184911	5.64587019475226e-07	2.839071921999695e-06
chr16	5192950	7.430955402189963e-07	3.5821674622186913e-06
chr16	5194458	8.100102153149916e-07	4.392177677533683e-06
chr16	5196741	8.121609853572626e-07	5.204338662890945e-06
chr16	5217215	8.189772611913426e-07	6.023315924082288e-06
chr16	5220838	8.20845182939799e-07	6.8441611070220865e-06
chr16	5226917	8.23322334690251e-07	7.667483441712338e-06
chr16	5234055	8.259532524961393e-07	8.493436694208477e-06
chr16	5234207	8.262165604045561e-07	9.319653254613033e-06
chr16	5234811	8.268357856485937e-07	1.0146489040261628e-05
chr16	5243669	8.288742423446849e-07	1.0975363282606313e-05
chr16	5246014	9.04961106342207e-07	1.188032438894852e-05
chr16	5247769	9.06278762370268e-07	1.2786603151318787e-05
chr16	5251131	9.120223157826672e-07	1.3698625467101455e-05
chr16	5266419	9.26033835777968e-07	1.4624659302879423e-05
chr16	5268527	9.293793047402552e-07	1.555403860761968e-05
chr16	5272821	9.305855320735108e-07	1.648462413969319e-05
chr16	5274364	9.315002775711591e-07	1.7416124417264347e-05
chr16	5275559	9.321001348268714e-07	1.8348224552091217e-05
chr16	5276231	9.325704706676621e-07	1.928079502275888e-05
chr16	5276275	9.326632998077841e-07	2.0213458322566664e-05
chr16	5277561	9.332576287594269e-07	2.114671595132609e-05
chr16	5277951	9.335770424249321e-07	2.2080292993751025e-05
chr16	5278911	9.441554081254507e-07	2.3024448401876477e-05
chr16	5281427	9.449547986133085e-07	2.3969403200489784e-05
chr16	5281741	9.453811170617351e-07	2.491478431755152e-05
chr16	5282314	9.45983744439233e-07	2.5860768061990754e-05
chr16	5283491	9.471500178518677e-07	2.680791807984262e-05
chr16	5285394	1.0792627208117581e-06	2.7887180800654378e-05
chr16	5294643	1.2130746626849249e-06	2.9100255463339304e-05
chr16	5294727	1.2141596233739626e-06	3.0314415086713267e-05
chr16	5301763	1.2305231168443607e-06	3.154493820355763e-05
chr16	5304022	1.231661186269448e-06	3.277659938982708e-05
chr16	5318656	1.2341684008590523e-06	3.401076779068613e-05
chr16	5322931	1.2349840394446856e-06	3.524575183013082e-05
chr16	5331291	1.2369872367796613e-06	3.648273906691048e-05
chr16	5331838	1.237822919265519e-06	3.7720561986176004e-05
chr16	5353565	1.2664697608391315e-06	3.898703174701514e-05
chr16	5354211	1.2669417167147163e-06	4.0253973463729855e-05
chr16	5355083	1.2673466525847015e-06	4.152132011631456e-05
chr16	5355572	1.2676716879159677e-06	4.2788991804230524e-05
chr16	5358834	1.2684526460541552e-06	4.405744445028468e-05
chr16	5359353	1.2688070405044322e-06	4.532625149078912e-05
chr16	5363961	1.2696757711624349e-06	4.659592726195155e-05
chr16	5366437	1.2704385428303574e-06	4.786636580478191e-05
chr16	5373940	1.2724212821279714e-06	4.9138787086909886e-05
chr16	5375642	1.2740740602106494e-06	5.0412861147120536e-05
chr16	5383635	1.2895773214468966e-06	5.170243846856743e-05
chr16	5386917	1.2959505163678677e-06	5.2998388984935296e-05
chr16	5389317	1.3104328244016857e-06	5.430882180933698e-05
chr16	5392598	1.3137072387876655e-06	5.562252904812465e-05
chr16	5404998	1.3196429738903106e-06	5.694217202201496e-05
chr16	5407062	1.3279541881078975e-06	5.8270126210122854e-05
chr16	5409673	1.3387360051158701e-06	5.960886221523872e-05
chr16	5415971	1.366710175232979e-06	6.09755723904717e-05
chr16	5423158	1.3732310315967695e-06	6.234880342206848e-05
chr16	5425168	1.3752343109682293e-06	6.372403773303671e-05
chr16	5428556	1.3848743995834486e-06	6.510891213262015e-05
chr16	5433992	1.4561092561153386e-06	6.656502138873549e-05
chr16	5437297	1.457249516635473e-06	6.802227090537096e-05
chr16	5441411	1.4590246104744672e-06	6.948129551584543e-05
chr16	5454454	1.4965319758561797e-06	7.09778274917016e-05
chr16	5454486	1.4966407109396072e-06	7.247446820264122e-05
chr16	5460523	1.5360408507106657e-06	7.401050905335188e-05
chr16	5460945	1.5371372081738088e-06	7.55476462615257e-05
chr16	5463913	1.7995156528517108e-06	7.73471619143774e-05
chr16	5464316	1.8003009417498265e-06	7.914746285612723e-05
chr16	5466095	1.8012258745800808e-06	8.094868873070731e-05
