chr	pos	prob	cdf
chr15	25874456	0.0	0.0
chr15	25875398	1.522823913723674e-10	1.522823913723674e-10
chr15	25876991	3.365078695584711e-10	4.887902609308385e-10
chr15	25881038	8.206491752941121e-10	1.3094394362249507e-09
chr15	25887581	1.9456395654951943e-08	2.0765835091176895e-08
chr15	25889327	1.978091939375597e-08	4.054675448493287e-08
chr15	25889682	1.994851842593671e-08	6.049527291086958e-08
chr15	25894658	2.04700124103852e-08	8.096528532125478e-08
chr15	25905150	2.125584251146607e-08	1.0222112783272085e-07
chr15	25906219	2.1624440985133583e-08	1.2384556881785444e-07
chr15	25907690	2.213621238987753e-08	1.4598178120773196e-07
chr15	25911292	2.3957196619142326e-08	1.699389778268743e-07
chr15	25912339	1.181100149340647e-07	2.88048992760939e-07
chr15	25915802	1.7772318098857337e-07	4.6577217374951237e-07
chr15	25916014	3.108904922141629e-07	7.766626659636752e-07
chr15	25916276	3.192226684229079e-07	1.0958853343865832e-06
chr15	25916487	4.242234473269783e-07	1.5201087817135616e-06
chr15	25917966	5.683477962126749e-07	2.0884565779262364e-06
chr15	25918750	5.690253141305735e-07	2.65748189205681e-06
chr15	25920441	5.699787440613144e-07	3.2274606361181246e-06
chr15	25920676	5.704043747642317e-07	3.7978650108823563e-06
chr15	25921305	5.942511008921195e-07	4.392116111774476e-06
chr15	25922653	6.034249030717426e-07	4.995541014846218e-06
chr15	25923487	6.134925996685136e-07	5.609033614514731e-06
chr15	25923712	6.458581328475065e-07	6.254891747362238e-06
chr15	25924539	6.748671870916297e-07	6.929758934453867e-06
chr15	25925195	6.752829326814089e-07	7.605041867135276e-06
chr15	25925933	6.757050505436777e-07	8.280746917678954e-06
chr15	25926179	6.761015954761725e-07	8.956848513155126e-06
chr15	25927347	6.769378930323468e-07	9.633786406187473e-06
chr15	25929207	6.777332432951937e-07	1.0311519649482666e-05
chr15	25930573	6.783682245426416e-07	1.0989887874025308e-05
chr15	25937004	6.794300501618257e-07	1.1669317924187134e-05
chr15	25937033	6.794938465238623e-07	1.2348811770710996e-05
chr15	25937150	6.796785825641223e-07	1.3028490353275118e-05
chr15	25937282	6.799129340849957e-07	1.3708403287360114e-05
chr15	25944480	6.812626640345865e-07	1.43896659513947e-05
chr15	25946781	6.821345649862925e-07	1.5071800516380994e-05
chr15	25952889	6.834537352533443e-07	1.5755254251634338e-05
chr15	25953068	6.837115198832284e-07	1.6438965771517565e-05
chr15	25953198	6.839015771793531e-07	1.712286734869692e-05
