chr	pos	prob	cdf
chr2	5167107	0.0	0.0
chr2	5196902	6.49008908936393e-11	6.49008908936393e-11
chr2	5212012	1.175451256548076e-10	1.824460165484469e-10
chr2	5217992	1.5231358399711747e-10	3.3475960054556435e-10
chr2	5219219	1.7100464925214593e-09	2.0448060930670234e-09
chr2	5224268	4.703505828792301e-09	6.748311921859324e-09
chr2	5226371	4.727735657178961e-09	1.1476047579038285e-08
chr2	5226543	4.735934165179264e-09	1.621198174421755e-08
chr2	5232834	4.800533593469593e-09	2.1012515337687143e-08
chr2	5238812	4.951988902696393e-09	2.5964504240383535e-08
chr2	5239929	1.4439496002938098e-08	4.040400024332163e-08
chr2	5240144	1.450776589543467e-08	5.49117661387563e-08
chr2	5241229	1.4662307192422803e-08	6.957407333117911e-08
chr2	5241766	1.4787303528168844e-08	8.436137685934796e-08
chr2	5249937	1.4854581825142989e-08	9.921595868449095e-08
chr2	5256274	1.4907336414294826e-08	1.1412329509878578e-07
chr2	5256677	1.4922452360195673e-08	1.2904574745898146e-07
chr2	5256734	1.4930618682792707e-08	1.4397636614177417e-07
chr2	5257356	1.4955303500907867e-08	1.5893166964268204e-07
chr2	5260481	3.4150095783544954e-08	1.93081765426227e-07
chr2	5261410	5.419729921266712e-08	2.472790646388941e-07
chr2	5266006	5.4515092776399265e-08	3.0179415741529337e-07
chr2	5266939	5.4579758737165043e-08	3.5637391615245844e-07
chr2	5268671	5.4769643559188535e-08	4.1114355971164697e-07
chr2	5269417	5.4830790237530586e-08	4.6597434994917753e-07
chr2	5271928	8.09739790717782e-08	5.469483290209557e-07
chr2	5283993	8.110220815038168e-08	6.280505371713374e-07
chr2	5287827	8.628984723365465e-08	7.14340384404992e-07
chr2	5288644	8.694486869513307e-08	8.01285253100125e-07
chr2	5291533	8.789931780291301e-08	8.891845709030381e-07
chr2	5292766	8.846044216811976e-08	9.776450130711578e-07
chr2	5293525	8.943436939055934e-08	1.0670793824617171e-06
chr2	5293622	8.973752016285211e-08	1.1568169026245693e-06
chr2	5294800	9.574097712762241e-08	1.2525578797521916e-06
chr2	5300664	1.0463319195513092e-07	1.3571910717073225e-06
chr2	5303171	1.1499109445418033e-07	1.4721821661615029e-06
chr2	5304015	1.1602704269397967e-07	1.5882092088554826e-06
chr2	5325906	1.1620211505731704e-07	1.7044113239127996e-06
chr2	5336076	1.1629880380435055e-07	1.8207101277171502e-06
chr2	5340502	1.1638918100708034e-07	1.9370993087242306e-06
chr2	5345278	1.4617326770364375e-07	2.0832725764278745e-06
chr2	5345732	1.4632810366868104e-07	2.2296006800965555e-06
chr2	5349911	1.9476033582422836e-07	2.424361015920784e-06
chr2	5355848	1.9486163948073345e-07	2.6192226554015173e-06
chr2	5357276	1.949121233806621e-07	2.8141347787821795e-06
chr2	5361397	1.9503977588225e-07	3.0091745546644293e-06
chr2	5367950	1.97214132196054e-07	3.206388686860483e-06
chr2	5369086	2.028392503187448e-07	3.409227937179228e-06
chr2	5371547	2.092647714647076e-07	3.6184927086439356e-06
chr2	5372402	2.0938998298626845e-07	3.827882691630204e-06
chr2	5389987	2.171984109570919e-07	4.045081102587295e-06
chr2	5391814	2.1898155782871512e-07	4.26406266041601e-06
chr2	5393330	2.1919019269576755e-07	4.483252853111778e-06
chr2	5395873	2.1947672836822118e-07	4.702729581479999e-06
chr2	5407073	2.199695003254479e-07	4.922699081805447e-06
chr2	5411779	2.2018124616716552e-07	5.142880327972612e-06
chr2	5422373	2.2049856448179173e-07	5.363378892454404e-06
chr2	5423290	2.2060169054094525e-07	5.583980582995349e-06
chr2	5426351	2.2093816459341207e-07	5.804918747588761e-06
chr2	5434679	2.2138824648348714e-07	6.0263069940722485e-06
chr2	5436975	2.2165779075931587e-07	6.247964784831565e-06
chr2	5437543	2.2169692683188329e-07	6.469661711663448e-06
chr2	5439411	2.2179024776358932e-07	6.691451959427037e-06
chr2	5441295	2.2207038164833112e-07	6.913522341075368e-06
chr2	5442171	2.2230156193405444e-07	7.135823903009422e-06
chr2	5449866	2.4425489392947466e-07	7.380078796938897e-06
chr2	5451051	2.446960214675108e-07	7.6247748184064074e-06
chr2	5451280	2.448563640746613e-07	7.869631182481068e-06
chr2	5455479	2.449535168179193e-07	8.114584699298988e-06
chr2	5460490	2.468035478544889e-07	8.361388247153477e-06
chr2	5463285	2.484230040574265e-07	8.609811251210904e-06
chr2	5464026	2.4934222512717994e-07	8.859153476338085e-06
chr2	5464044	2.49346464517419e-07	9.108499940855504e-06
chr2	5464761	2.493724593421589e-07	9.357872400197662e-06
chr2	5464904	2.4938811393785417e-07	9.607260514135517e-06
chr2	5465154	2.4940815228860803e-07	9.856668666424124e-06
chr2	5467033	2.6379856664824385e-07	1.0120467233072368e-05
chr2	5467135	2.6502040247405586e-07	1.0385487635546424e-05
chr2	5467894	2.651211000442721e-07	1.0650608735590696e-05
chr2	5469833	2.651800049543035e-07	1.0915788740544999e-05
chr2	5471107	2.656554652032518e-07	1.118144420574825e-05
chr2	5487097	2.703559211355532e-07	1.1451800126883804e-05
chr2	5487627	2.722114116050923e-07	1.1724011538488896e-05
chr2	5488174	2.7240506043898463e-07	1.1996416598927881e-05
chr2	5488456	3.053992806017648e-07	1.2301815879529647e-05
chr2	5488519	3.054192764334346e-07	1.2607235155963081e-05
chr2	5494048	3.3075093841591465e-07	1.2937986094378997e-05
chr2	5495567	3.3217226552601016e-07	1.3270158359905006e-05
chr2	5495963	3.3282113026045883e-07	1.3602979490165465e-05
chr2	5498227	3.328631426260964e-07	1.3935842632791562e-05
chr2	5500302	3.329036162757944e-07	1.4268746249067357e-05
chr2	5503200	3.334878386705232e-07	1.460223408773788e-05
chr2	5508545	3.346328157710275e-07	1.4936866903508908e-05
chr2	5510754	3.353844939910281e-07	1.5272251397499937e-05
chr2	5513490	3.369923498353199e-07	1.5609243747335256e-05
