chr	pos	prob	cdf
chr22	22082820	0.0	0.0
chr22	22086373	2.201737786309443e-09	2.201737786309443e-09
chr22	22093592	5.064400168867146e-09	7.266137955176589e-09
chr22	22095920	6.982856697019429e-09	1.4248994652196019e-08
chr22	22098687	9.04029504565632e-09	2.328928969785234e-08
chr22	22104873	1.1633417326739632e-08	3.492270702459197e-08
chr22	22106535	1.338824729097278e-08	4.831095431556475e-08
chr22	22113887	1.6459306041409357e-08	6.47702603569741e-08
chr22	22123189	1.968868120071696e-08	8.445894155769106e-08
chr22	22150982	2.5818926421602683e-08	1.1027786797929374e-07
chr22	22195075	3.346806881984564e-08	1.4374593679913938e-07
chr22	22199970	3.6907858520093215e-08	1.806537953192326e-07
chr22	22204793	4.027557108413362e-08	2.2092936640336623e-07
chr22	22205611	4.2715125887973874e-08	2.636444922913401e-07
chr22	22234414	1.3587635551673397e-07	3.9952084780807406e-07
chr22	22260441	2.229255476965797e-07	6.224463955046538e-07
chr22	22262369	2.2649233033052263e-07	8.489387258351764e-07
chr22	22266577	2.857353832893195e-07	1.134674109124496e-06
chr22	22266808	2.8668609004184516e-07	1.4213601991663412e-06
chr22	22282263	2.91849609851628e-07	1.7132098090179692e-06
chr22	22284513	2.945011712419115e-07	2.0077109802598806e-06
chr22	22290403	2.987136256239687e-07	2.306424605883849e-06
chr22	22296119	3.0396928450469943e-07	2.6103938903885485e-06
chr22	22300941	3.1271737361168533e-07	2.923111264000234e-06
chr22	22318945	3.2875842237801464e-07	3.2518696863782486e-06
chr22	22330082	3.426539817368753e-07	3.594523668115124e-06
chr22	22333218	3.4925246069789227e-07	3.943776128813016e-06
chr22	22333637	3.529197072497692e-07	4.296695836062785e-06
chr22	22336512	3.6695836622910955e-07	4.663654202291895e-06
chr22	22336708	3.69327257911564e-07	5.032981460203459e-06
chr22	22343553	5.412717273780049e-07	5.574253187581464e-06
chr22	22349088	7.089928866487912e-07	6.283246074230255e-06
chr22	22349965	7.385546311979644e-07	7.02180070542822e-06
chr22	22355368	8.204329169633676e-07	7.842233622391588e-06
chr22	22355496	8.270594756297788e-07	8.669293098021366e-06
chr22	22358201	8.770735247427265e-07	9.546366622764092e-06
