chr	pos	prob	cdf
chr3	5069843	0.0	0.0
chr3	5077330	3.3973727488418817e-10	3.3973727488418817e-10
chr3	5078255	1.2038900471932226e-08	1.2378637746816414e-08
chr3	5082256	2.3373356019633414e-08	3.575199376644983e-08
chr3	5082955	2.4020489661747176e-08	5.977248342819701e-08
chr3	5085165	2.416353290267153e-08	8.393601633086854e-08
chr3	5085555	2.5198658533260848e-08	1.0913467486412938e-07
chr3	5092475	3.2805487957013096e-08	1.4194016282114248e-07
chr3	5093704	3.3008829467155945e-08	1.7494899228829842e-07
chr3	5093821	3.313277999602517e-08	2.080817722843236e-07
chr3	5093858	3.317701750368786e-08	2.4125878978801146e-07
chr3	5097993	5.018826278333733e-08	2.914470525713488e-07
chr3	5098705	5.0432133518601657e-08	3.4187918608995045e-07
chr3	5099122	5.0576174812328795e-08	3.9245536090227925e-07
chr3	5100291	5.086246812410938e-08	4.433178290263886e-07
chr3	5102235	5.953286492829701e-08	5.028506939546856e-07
chr3	5103712	5.985293799142983e-08	5.627036319461154e-07
chr3	5107167	6.078437952063848e-08	6.23488011466754e-07
chr3	5115253	4.0086887826619775e-07	1.0243568897329517e-06
chr3	5115389	4.014004933140465e-07	1.4257573830469981e-06
chr3	5118220	4.2264266566528785e-07	1.848400048712286e-06
chr3	5122629	4.5516131913769656e-07	2.3035613678499827e-06
chr3	5126013	4.556470131256968e-07	2.7592083809756796e-06
chr3	5126391	4.615756964349732e-07	3.220784077410653e-06
chr3	5129769	4.617878609174936e-07	3.6825719383281467e-06
chr3	5131363	4.642732809969968e-07	4.146845219325143e-06
chr3	5131948	4.65483541807221e-07	4.6123287611323645e-06
chr3	5132540	4.657448839662776e-07	5.078073645098642e-06
chr3	5134494	4.732450398636303e-07	5.551318684962272e-06
chr3	5135111	4.7348202808324394e-07	6.024800713045516e-06
chr3	5135571	4.73730713545802e-07	6.498531426591318e-06
chr3	5136564	4.739211314752099e-07	6.9724525580665275e-06
chr3	5140364	5.156352039197109e-07	7.488087761986238e-06
chr3	5147044	5.40241595279949e-07	8.028329357266186e-06
chr3	5164769	5.68284651204529e-07	8.596614008470716e-06
chr3	5167618	5.71134261066428e-07	9.167748269537144e-06
chr3	5174332	5.719257324238114e-07	9.739674001960956e-06
chr3	5175922	5.722005151656457e-07	1.0311874517126602e-05
chr3	5182427	5.725835989638743e-07	1.0884458116090476e-05
chr3	5191756	5.729737023736853e-07	1.145743181846416e-05
chr3	5193135	5.731651894968204e-07	1.2030597007960981e-05
chr3	5203776	5.735056328912135e-07	1.2604102640852194e-05
chr3	5232074	5.787507020939143e-07	1.3182853342946109e-05
