chr	pos	prob	cdf
chr12	5196704	0.0	0.0
chr12	5199149	2.2225783930254997e-08	2.2225783930254997e-08
chr12	5200445	2.2405602905388618e-08	4.463138683564362e-08
chr12	5204243	2.2715831545014144e-08	6.734721838065777e-08
chr12	5205585	2.2830987518155326e-08	9.01782058988131e-08
chr12	5208993	3.961119544022152e-08	1.2978940133903462e-07
chr12	5209048	3.9690426268244234e-08	1.6947982760727886e-07
chr12	5210362	3.9783656108358076e-08	2.0926348371563693e-07
chr12	5210761	3.981286322868421e-08	2.490763469443211e-07
chr12	5212927	3.989054247910331e-08	2.8896688942342443e-07
chr12	5215969	3.9980486123287387e-08	3.289473755467118e-07
chr12	5220816	4.010389212122413e-08	3.690512676679359e-07
chr12	5221319	6.718542187921323e-08	4.3623668954714914e-07
chr12	5221395	8.383861796193698e-08	5.200753075090861e-07
chr12	5221668	8.38806381913123e-08	6.039559457003983e-07
chr12	5221717	8.390285475624929e-08	6.878588004566476e-07
chr12	5239769	8.413152958437853e-08	7.719903300410261e-07
chr12	5241721	8.423659424030862e-08	8.562269242813347e-07
chr12	5244783	8.438153933811843e-08	9.406084636194531e-07
chr12	5247991	1.4368860932974839e-07	1.0842970729492015e-06
chr12	5248599	1.4393646242798559e-07	1.228233535377187e-06
chr12	5250109	1.4424791480094357e-07	1.3724814501781306e-06
chr12	5259443	1.6640578248968056e-07	1.5388872326678112e-06
chr12	5260489	1.6665285646341454e-07	1.7055400891312258e-06
chr12	5263804	1.672506025980621e-07	1.8727906917292878e-06
chr12	5264252	1.6742979892237144e-07	2.0402204906516593e-06
chr12	5270522	1.6767072221532919e-07	2.2078912128669886e-06
chr12	5272026	1.6801947050762248e-07	2.3759106833746112e-06
chr12	5272124	1.6810877296433926e-07	2.5440194563389504e-06
chr12	5275191	1.9481440653133726e-07	2.7388338628702876e-06
chr12	5275540	1.9490467728623136e-07	2.933738540156519e-06
chr12	5277404	1.9515931513227683e-07	3.1288978552887956e-06
chr12	5278031	1.9528147124342165e-07	3.324179326532217e-06
chr12	5279167	2.4239550159115963e-07	3.5665748281233767e-06
chr12	5282279	2.427301102460033e-07	3.80930493836938e-06
chr12	5293556	2.432750763803849e-07	4.052580014749765e-06
chr12	5293896	2.4338447723972656e-07	4.295964491989492e-06
chr12	5294347	2.435143864621698e-07	4.539478878451662e-06
chr12	5294806	2.435937198374452e-07	4.783072598289107e-06
chr12	5295504	2.4368278204943523e-07	5.0267553803385415e-06
chr12	5296526	2.43886479001168e-07	5.27064185933971e-06
chr12	5298052	2.441340080207609e-07	5.514775867360471e-06
chr12	5300031	2.44425493179217e-07	5.759201360539688e-06
chr12	5304204	2.449948249542057e-07	6.004196185493893e-06
chr12	5308806	2.4549222965653285e-07	6.249688415150426e-06
chr12	5309827	2.456987555981442e-07	6.49538717074857e-06
chr12	5314139	2.4619600178030853e-07	6.741583172528878e-06
chr12	5314508	2.4633109076044764e-07	6.987914263289326e-06
chr12	5315980	2.46628561704718e-07	7.234542824994044e-06
chr12	5316907	2.553623982370825e-07	7.4899052232311266e-06
chr12	5317850	2.6501626924667e-07	7.754921492477797e-06
chr12	5319541	2.7816633400130136e-07	8.033087826479099e-06
chr12	5319700	2.7859405860902586e-07	8.311681885088125e-06
chr12	5321472	3.5490932308856844e-07	8.666591208176693e-06
chr12	5321651	3.551401761748741e-07	9.021731384351568e-06
chr12	5322551	7.696446499085745e-07	9.791376034260142e-06
chr12	5324764	7.700703359263938e-07	1.0561446370186535e-05
chr12	5327606	7.703169746943683e-07	1.1331763344880904e-05
chr12	5333595	7.705570678812069e-07	1.210232041276211e-05
chr12	5334745	7.707465013749456e-07	1.2873066914137056e-05
chr12	5342796	7.710845322309918e-07	1.3644151446368049e-05
chr12	5343069	7.711526653407596e-07	1.4415304111708807e-05
chr12	5346245	7.713896250558262e-07	1.5186693736764634e-05
chr12	5355097	7.720187984354106e-07	1.5958712535200044e-05
chr12	5355373	7.721271743564461e-07	1.673083970955649e-05
chr12	5356488	8.06721904263176e-07	1.7537561613819667e-05
chr12	5356891	8.070054322788766e-07	1.8344567046098545e-05
chr12	5356929	8.070473954925695e-07	1.9151614441591116e-05
chr12	5357387	8.071517948645873e-07	1.9958766236455705e-05
chr12	5357586	8.117629759656139e-07	2.0770529212421318e-05
chr12	5358335	8.223071093715911e-07	2.159283632179291e-05
chr12	5365243	8.226556986666571e-07	2.2415492020459566e-05
chr12	5369315	8.229207334095356e-07	2.32384127538691e-05
chr12	5369593	8.230075266796877e-07	2.406142028054879e-05
chr12	5370301	8.231272092136596e-07	2.488454748976245e-05
chr12	5372620	8.232441368251055e-07	2.5707791626587554e-05
chr12	5373590	8.233373547399099e-07	2.6531128981327464e-05
chr12	5374517	8.23416882918511e-07	2.7354545864245975e-05
chr12	5384521	8.37602372064662e-07	2.8192148236310637e-05
chr12	5385379	8.377261179028231e-07	2.902987435421346e-05
chr12	5388036	8.386527123801493e-07	2.986852706659361e-05
chr12	5391393	1.1383787126759882e-06	3.1006905779269596e-05
chr12	5392819	1.1385398625275043e-06	3.21454456417971e-05
chr12	5393053	1.1385916440793816e-06	3.328403728587648e-05
chr12	5400719	1.138915322967645e-06	3.4422952608844126e-05
chr12	5402649	1.1542250957561122e-06	3.5577177704600236e-05
chr12	5408789	1.1543627184483142e-06	3.6731540423048554e-05
chr12	5411036	1.1544317227362988e-06	3.788597214578485e-05
chr12	5414580	1.154526259136234e-06	3.9040498404921086e-05
chr12	5416477	1.1546914737101162e-06	4.01951898786312e-05
chr12	5424226	1.1625927407163172e-06	4.135778261934752e-05
chr12	5432591	1.173405900848168e-06	4.253118852019569e-05
chr12	5432805	1.1734592789267514e-06	4.3704647799122436e-05
chr12	5434133	1.173548802788003e-06	4.487819660191044e-05
chr12	5438620	1.1737962331036377e-06	4.6051992835014075e-05
chr12	5441312	1.174154028226925e-06	4.7226146863241e-05
chr12	5445965	1.2079554687301665e-06	4.843410233197117e-05
chr12	5446404	1.2081630006506784e-06	4.9642265332621844e-05
chr12	5452773	1.2084310454642494e-06	5.085069637808609e-05
chr12	5453777	1.2085985562334874e-06	5.205929493431958e-05
chr12	5470169	1.2090556431255137e-06	5.326835057744509e-05
chr12	5476818	1.2424201459566575e-06	5.451077072340175e-05
chr12	5476905	1.242463959097167e-06	5.575323468249892e-05
chr12	5477030	1.2425315054196e-06	5.6995766187918516e-05
chr12	5478113	1.2427852057311366e-06	5.823855139364965e-05
chr12	5478148	1.2428047969413427e-06	5.9481356190590994e-05
chr12	5482396	1.2563380495620055e-06	6.0737694240153e-05
