chr	pos	prob	cdf
chr12	5196704	0.0	0.0
chr12	5199149	2.7146496982452237e-08	2.7146496982452237e-08
chr12	5200445	2.7779364982357307e-08	5.492586196480954e-08
chr12	5204243	2.8530525425234e-08	8.345638739004354e-08
chr12	5205585	3.5835796363567384e-08	1.1929218375361091e-07
chr12	5208993	3.9523600861638974e-08	1.588157846152499e-07
chr12	5209048	3.990475466720561e-08	1.987205392824555e-07
chr12	5210362	4.006872831352845e-08	2.3878926759598395e-07
chr12	5210761	4.0160900601022206e-08	2.7895016819700617e-07
chr12	5212927	4.0362002370832747e-08	3.193121705678389e-07
chr12	5215969	4.0564366724468924e-08	3.5987653729230784e-07
chr12	5220816	4.080631203628476e-08	4.006828493285926e-07
chr12	5221319	4.0913528043560185e-08	4.415963773721528e-07
chr12	5221395	4.0951924466217414e-08	4.825483018383702e-07
chr12	5221668	4.3932543336813126e-08	5.264808451751833e-07
chr12	5221717	4.3961820351004586e-08	5.704426655261878e-07
chr12	5239769	4.5901787993036e-08	6.163444535192238e-07
chr12	5241721	4.6616530709754624e-08	6.629609842289784e-07
chr12	5244783	4.749097280984626e-08	7.104519570388246e-07
chr12	5247991	4.833970457424984e-08	7.587916616130745e-07
chr12	5248599	4.843928966858924e-08	8.072309512816637e-07
chr12	5250109	4.8578212310565273e-08	8.558091635922289e-07
chr12	5259443	4.8855634435111746e-08	9.046647980273407e-07
chr12	5260489	4.896237128436749e-08	9.536271693117082e-07
chr12	5263804	4.915122155432724e-08	1.0027783908660354e-06
chr12	5264252	4.929689383620277e-08	1.0520752847022381e-06
chr12	5270522	4.972273811034039e-08	1.1017980228125786e-06
chr12	5272026	4.9963721529039756e-08	1.1517617443416184e-06
chr12	5272124	5.003078308182127e-08	1.2017925274234396e-06
chr12	5275191	5.6123643906959035e-08	1.2579161713303987e-06
chr12	5275540	5.621414896015736e-08	1.3141303202905561e-06
chr12	5277404	5.6832086059847487e-08	1.3709624063504036e-06
chr12	5278031	5.7514539237074163e-08	1.4284769455874778e-06
chr12	5279167	8.257631921475895e-08	1.5110532648022367e-06
chr12	5282279	8.744850130258003e-08	1.5985017661048166e-06
chr12	5293556	9.142654596655822e-08	1.6899283120713747e-06
chr12	5293896	9.177102368834351e-08	1.7816993357597183e-06
chr12	5294347	9.212691746125992e-08	1.8738262532209782e-06
chr12	5294806	9.247484858527703e-08	1.9663011018062553e-06
chr12	5295504	9.260110806288e-08	2.058902209869135e-06
chr12	5296526	9.274955649147211e-08	2.151651766360607e-06
chr12	5298052	9.293401315954293e-08	2.24458577952015e-06
chr12	5300031	9.322343619234188e-08	2.337809215712492e-06
chr12	5304204	9.35830115658134e-08	2.4313922272783054e-06
chr12	5308806	9.392131669848819e-08	2.5253135439767936e-06
chr12	5309827	9.411743274328216e-08	2.619430976720076e-06
chr12	5314139	9.488168798687136e-08	2.714312664706947e-06
chr12	5314508	9.51130247089505e-08	2.8094256894158975e-06
chr12	5315980	9.561674336555844e-08	2.905042432781456e-06
chr12	5316907	9.601859180982624e-08	3.0010610245912824e-06
chr12	5317850	1.0888163254343384e-07	3.109942657134716e-06
chr12	5319541	1.0946829453276577e-07	3.219410951667482e-06
chr12	5319700	1.0960673985374611e-07	3.329017691521228e-06
chr12	5321472	1.274783092684773e-07	3.4564960007897055e-06
chr12	5321651	1.513773763721592e-07	3.6078733771618647e-06
chr12	5322551	2.3649727486988936e-07	3.844370652031754e-06
chr12	5324764	2.3771945053251096e-07	4.0820901025642655e-06
chr12	5327606	2.382036693119845e-07	4.32029377187625e-06
chr12	5333595	2.387631118138199e-07	4.55905688369007e-06
chr12	5334745	2.3905166241967323e-07	4.7981085461097434e-06
chr12	5342796	2.3960635564711843e-07	5.037714901756862e-06
chr12	5343069	2.397284125755929e-07	5.277443314332454e-06
chr12	5346245	2.400469536296491e-07	5.517490267962104e-06
chr12	5355097	2.4089663963802585e-07	5.7583869076001295e-06
chr12	5355373	2.412887333374528e-07	5.9996756409375825e-06
chr12	5356488	3.0365972549515515e-07	6.303335366432737e-06
chr12	5356891	3.039350315268578e-07	6.6072703979595955e-06
chr12	5356929	3.045446145585667e-07	6.9118150125181625e-06
chr12	5357387	3.0922877833216427e-07	7.221043790850327e-06
chr12	5357586	3.0949388586238114e-07	7.530537676712708e-06
chr12	5358335	3.100691765984522e-07	7.84060685331116e-06
chr12	5365243	3.25308712976276e-07	8.165915566287435e-06
chr12	5369315	3.25683344791923e-07	8.491598911079358e-06
chr12	5369593	3.257836808332793e-07	8.817382591912638e-06
chr12	5370301	3.259329159230217e-07	9.14331550783566e-06
chr12	5372620	3.26233402164585e-07	9.469548910000244e-06
chr12	5373590	3.2658078880570695e-07	9.796129698805951e-06
chr12	5374517	3.269590558480513e-07	1.0123088754654003e-05
chr12	5384521	3.768334747596758e-07	1.0499922229413679e-05
chr12	5385379	3.771505911482596e-07	1.0877072820561939e-05
chr12	5388036	3.8931119241659655e-07	1.1266384012978536e-05
chr12	5391393	4.0247771345428865e-07	1.1668861726432824e-05
chr12	5392819	4.028771981353893e-07	1.2071738924568213e-05
chr12	5393053	4.029678141199379e-07	1.247470673868815e-05
chr12	5400719	4.032938420049981e-07	1.2878000580693148e-05
chr12	5402649	4.0349940000398346e-07	1.3281499980697132e-05
chr12	5408789	4.0381505632944477e-07	1.3685315037026577e-05
chr12	5411036	4.0401306475816847e-07	1.4089328101784745e-05
chr12	5414580	4.043580256412997e-07	1.4493686127426044e-05
chr12	5416477	4.0466768944287035e-07	1.4898353816868914e-05
chr12	5424226	4.052574462984182e-07	1.5303611263167333e-05
chr12	5432591	4.058099352011414e-07	1.5709421198368475e-05
chr12	5432805	4.059722780539367e-07	1.611539347642241e-05
chr12	5434133	4.0646127245169626e-07	1.6521854748874107e-05
chr12	5438620	4.072249588995542e-07	1.692907970777366e-05
chr12	5441312	4.079224617225318e-07	1.733700216949619e-05
chr12	5445965	4.2149138567145524e-07	1.7758493555167647e-05
chr12	5446404	4.2164830034605647e-07	1.8180141855513703e-05
chr12	5452773	4.220367197168468e-07	1.860217857523055e-05
chr12	5453777	4.2224502701729776e-07	1.902442360224785e-05
chr12	5470169	4.2276861417731594e-07	1.9447192216425165e-05
chr12	5476818	4.3081674429717895e-07	1.9878008960722343e-05
chr12	5476905	4.313935385311556e-07	2.03094024992535e-05
chr12	5477030	4.327411313042488e-07	2.0742143630557747e-05
chr12	5478113	4.3329695317106323e-07	2.117544058372881e-05
chr12	5478148	4.333581080784965e-07	2.1608798691807306e-05
chr12	5482396	4.351519374692173e-07	2.2043950629276522e-05
chr12	5492835	5.142548070997114e-07	2.2558205436376233e-05
chr12	5493117	5.143589805954525e-07	2.3072564416971685e-05
chr12	5499690	5.151358545147417e-07	2.3587700271486427e-05
chr12	5500102	5.183870636902918e-07	2.4106087335176718e-05
chr12	5506057	5.420960324580572e-07	2.4648183367634775e-05
chr12	5507548	5.473777148779115e-07	2.5195561082512688e-05
chr12	5512833	5.47720447792176e-07	2.5743281530304864e-05
chr12	5513423	5.478385434926965e-07	2.629112007379756e-05
chr12	5517865	5.480902310416818e-07	2.6839210304839243e-05
chr12	5518194	5.48189663791512e-07	2.7387399968630753e-05
chr12	5524562	5.484738053807054e-07	2.7935873774011457e-05
chr12	5525260	5.486009249262183e-07	2.8484474698937677e-05
chr12	5531307	5.489279377145201e-07	2.9033402636652197e-05
chr12	5533547	5.491676947542867e-07	2.9582570331406484e-05
chr12	5534316	5.493261171195108e-07	3.0131896448525993e-05
chr12	5536065	5.495821171942683e-07	3.068147856572026e-05
chr12	5537539	5.55272358809724e-07	3.1236750924529986e-05
chr12	5538112	5.577627242896024e-07	3.179451364881959e-05
chr12	5539134	5.620598340408135e-07	3.23565734828604e-05
chr12	5544994	5.756169204498579e-07	3.293219040331026e-05
chr12	5550738	5.764699348796633e-07	3.350866033818992e-05
chr12	5551065	5.766104849089564e-07	3.408527082309888e-05
chr12	5552126	5.790764325146314e-07	3.466434725561351e-05
chr12	5554678	5.829708625510438e-07	3.524731811816455e-05
chr12	5555040	5.842523160226543e-07	3.583157043418721e-05
chr12	5555120	5.843138304453475e-07	3.6415884264632555e-05
chr12	5557893	5.873455800954722e-07	3.7003229844728026e-05
chr12	5561200	5.90975565298389e-07	3.759420541002642e-05
chr12	5563509	6.121858757218216e-07	3.820639128574824e-05
chr12	5566132	6.148732915970083e-07	3.882126457734525e-05
chr12	5567619	6.151581128681162e-07	3.943642269021336e-05
chr12	5568103	6.159242258193757e-07	4.005234691603274e-05
chr12	5571448	6.174702797930804e-07	4.066981719582582e-05
chr12	5574011	6.262328790220642e-07	4.1296050074847886e-05
chr12	5575467	6.403401288164249e-07	4.193639020366431e-05
chr12	5576594	6.450803962313478e-07	4.258147059989566e-05
chr12	5576943	6.464696674143938e-07	4.3227940267310055e-05
chr12	5577867	6.489389201104015e-07	4.3876879187420455e-05
