chr	pos	prob	cdf
chr9	5213687	0.0	0.0
chr9	5267043	1.822841051570809e-10	1.822841051570809e-10
chr9	5270239	2.439246678140047e-10	4.2620877297108565e-10
chr9	5270603	2.6837538149796004e-10	6.945841544690457e-10
chr9	5272381	3.359061434821483e-10	1.0304902979511939e-09
chr9	5273180	3.8275520558844463e-10	1.4132455035396385e-09
chr9	5274464	3.3396401749063736e-08	3.480964725260337e-08
chr9	5274648	3.781436208894384e-08	7.262400934154721e-08
chr9	5277261	7.085239352222395e-08	1.4347640286377115e-07
chr9	5277752	7.1164536273268e-08	2.1464093913703914e-07
chr9	5292257	7.207102306315508e-08	2.8671196220019425e-07
chr9	5297563	7.242730968025732e-08	3.591392718804516e-07
chr9	5302095	7.337965515706339e-08	4.32518927037515e-07
chr9	5340596	5.065989335623456e-07	9.391178605998606e-07
chr9	5345673	5.067923899760735e-07	1.4459102505759342e-06
chr9	5354681	5.07011946152497e-07	1.9529221967284314e-06
chr9	5356674	5.070881803845173e-07	2.4600103771129485e-06
chr9	5356710	5.070985035025673e-07	2.967108880615516e-06
chr9	5356813	5.071276766080674e-07	3.4742365572235833e-06
chr9	5357608	5.072024435836807e-07	3.981439000807264e-06
chr9	5360293	5.073300738952743e-07	4.488769074702538e-06
chr9	5362028	5.074413774943397e-07	4.9962104521968775e-06
chr9	5364592	5.075443196919798e-07	5.503754771888857e-06
chr9	5373441	5.077258035031098e-07	6.0114805753919665e-06
chr9	5375221	5.078139252176218e-07	6.519294500609588e-06
chr9	5377177	5.079031657538697e-07	7.027197666363458e-06
chr9	5381870	5.080197967514054e-07	7.535217463114863e-06
chr9	5384832	5.081360577601202e-07	8.043353520874984e-06
chr9	5385642	5.082322971378385e-07	8.551585818012823e-06
chr9	5385783	5.082593760668691e-07	9.059845194079693e-06
chr9	5386384	5.144186623333382e-07	9.57426385641303e-06
chr9	5389652	5.745308532227688e-07	1.01487947096358e-05
chr9	5392199	5.748888332634275e-07	1.0723683542899227e-05
chr9	5392243	5.749189052484581e-07	1.1298602448147686e-05
chr9	5407628	5.752259087454521e-07	1.187382835689314e-05
chr9	5410723	5.753720294787554e-07	1.2449200386371895e-05
chr9	5412546	5.755160211280971e-07	1.3024716407499992e-05
