chr	pos	prob	cdf
chr1	6079392	0.0	0.0
chr1	6085392	1.5347031153266517e-10	1.5347031153266517e-10
chr1	6088671	2.825072106874083e-10	4.3597752222007345e-10
chr1	6095199	2.934669798070219e-09	3.3706473202902926e-09
chr1	6098266	3.2867347786401218e-09	6.657382098930415e-09
chr1	6100313	3.5759421813405977e-09	1.0233324280271013e-08
chr1	6100855	6.255064204113176e-09	1.6488388484384188e-08
chr1	6104002	1.4650234390007636e-08	3.1138622874391824e-08
chr1	6108165	1.4901026794973156e-08	4.603964966936498e-08
chr1	6108377	1.4940576017964128e-08	6.098022568732911e-08
chr1	6117171	1.5137704488097843e-08	7.611793017542696e-08
chr1	6125084	1.5369469785521677e-08	9.148739996094863e-08
chr1	6141325	3.667337547329557e-08	1.281607754342442e-07
chr1	6141454	3.673519000050205e-08	1.6489596543474625e-07
chr1	6144914	6.840644448960911e-08	2.3330240992435536e-07
chr1	6149122	8.950547562921671e-08	3.2280788555357205e-07
chr1	6158562	9.785970000445881e-08	4.2066758555803086e-07
chr1	6162407	1.0058163957286774e-07	5.212492251308986e-07
chr1	6162645	1.0077088539798321e-07	6.220201105288818e-07
chr1	6170353	1.1397110130806675e-07	7.359912118369485e-07
chr1	6175489	1.1432250576850114e-07	8.503137176054497e-07
chr1	6177898	1.1452023050112266e-07	9.648339481065724e-07
chr1	6182321	1.1476651692070908e-07	1.0796004650272816e-06
chr1	6183926	1.1914334645518714e-07	1.1987438114824688e-06
chr1	6184092	1.210253442998225e-07	1.3197691557822913e-06
chr1	6187086	1.218941308615868e-07	1.4416632866438781e-06
chr1	6190215	1.22713280810448e-07	1.564376567454326e-06
chr1	6194018	1.2312088390942262e-07	1.6874974513637487e-06
chr1	6194580	1.232752488486749e-07	1.8107727002124235e-06
chr1	6196869	1.3099090710891482e-07	1.9417636073213385e-06
chr1	6199900	1.3695639005441005e-07	2.0787199973757486e-06
chr1	6202245	1.372431921633018e-07	2.2159631895390503e-06
chr1	6204161	1.3747482818975393e-07	2.3534380177288044e-06
chr1	6204266	1.3751891494078815e-07	2.4909569326695927e-06
chr1	6205349	1.389330643882704e-07	2.629889997057863e-06
chr1	6207217	1.5635462349032128e-07	2.7862446205481842e-06
chr1	6212843	1.5732758933478933e-07	2.9435722098829738e-06
chr1	6212870	1.5734505471000517e-07	3.100917264592979e-06
chr1	6217859	1.6268335498982752e-07	3.2636006195828067e-06
chr1	6221975	1.7117013254935375e-07	3.4347707521321603e-06
chr1	6222501	1.712905843878927e-07	3.6060613365200533e-06
chr1	6222883	1.7140597634509264e-07	3.7774673128651457e-06
chr1	6226910	1.797427036332939e-07	3.95721001649844e-06
chr1	6233573	1.8024980889401287e-07	4.1374598253924524e-06
chr1	6243715	1.91346716932199e-07	4.328806542324652e-06
chr1	6247066	1.9223647366259893e-07	4.521043015987251e-06
chr1	6252443	1.9398543477275886e-07	4.71502845076001e-06
chr1	6258147	1.9690355140836307e-07	4.9119320021683725e-06
