chr	pos	prob	cdf
chr22	22082820	0.0	0.0
chr22	22086373	3.0667510451039352e-09	3.0667510451039352e-09
chr22	22093592	7.075047168869757e-09	1.0141798213973692e-08
chr22	22095920	3.8721682069488616e-08	4.886348028346231e-08
chr22	22098687	7.270710093373481e-08	1.2157058121719713e-07
chr22	22104873	1.5370770653828733e-07	2.7527828775548446e-07
chr22	22106535	1.689631314263499e-07	4.442414191818344e-07
chr22	22113887	1.7520868027328668e-07	6.194500994551211e-07
chr22	22123189	1.7956215674661188e-07	7.99012256201733e-07
chr22	22150982	1.8616577411973433e-07	9.851780303214673e-07
chr22	22195075	1.9475767529706863e-07	1.1799357056185358e-06
chr22	22199970	1.9884090747062684e-07	1.3787766130891627e-06
chr22	22204793	2.0460561923207585e-07	1.5833822323212386e-06
chr22	22205611	2.1564809304078688e-07	1.7990303253620255e-06
chr22	22234414	3.6678862001695256e-07	2.165818945378978e-06
chr22	22260441	4.0508230753496973e-07	2.570901252913948e-06
chr22	22262369	4.548624943535982e-07	3.025763747267546e-06
chr22	22266577	4.863822330750693e-07	3.5121459803426157e-06
chr22	22266808	4.910533949001955e-07	4.003199375242811e-06
chr22	22282263	5.328364485673507e-07	4.536035823810162e-06
chr22	22284513	5.363098920983423e-07	5.072345715908504e-06
chr22	22290403	5.412937059633747e-07	5.613639421871879e-06
chr22	22296119	5.460599588686723e-07	6.159699380740551e-06
chr22	22300941	5.515361698301175e-07	6.711235550570669e-06
chr22	22318945	5.610813523433367e-07	7.272316902914006e-06
chr22	22330082	5.694138057598981e-07	7.841730708673903e-06
chr22	22333218	5.74352682141603e-07	8.416083390815507e-06
chr22	22333637	5.769913005762085e-07	8.993074691391716e-06
chr22	22336512	6.061749674989697e-07	9.599249658890685e-06
chr22	22336708	6.119247020245614e-07	1.0211174360915247e-05
chr22	22343553	6.820966552146999e-07	1.0893271016129947e-05
chr22	22349088	6.961880074424975e-07	1.1589459023572445e-05
chr22	22349965	7.048771514564727e-07	1.2294336175028918e-05
chr22	22355368	7.513730500085455e-07	1.3045709225037464e-05
chr22	22355496	7.533208097534606e-07	1.3799030034790924e-05
chr22	22358201	8.861072106742023e-07	1.4685137245465128e-05
chr22	22360650	1.3279638681248305e-06	1.6013101113589958e-05
chr22	22362353	1.365470711136902e-06	1.737857182472686e-05
chr22	22371638	1.4977227106449346e-06	1.8876294535371793e-05
chr22	22375001	1.5114108425552525e-06	2.0387705377927045e-05
chr22	22379067	1.5242631389052661e-06	2.191196851683231e-05
chr22	22380743	1.5369995579941669e-06	2.344896807482648e-05
chr22	22389011	1.567005644626371e-06	2.501597371945285e-05
chr22	22392473	1.6988655351262413e-06	2.671483925457909e-05
chr22	22394144	1.774026255638866e-06	2.8488865510217955e-05
chr22	22394227	1.7767650652058537e-06	3.026563057542381e-05
