chr	pos	prob	cdf
chr16	5105440	0.0	0.0
chr16	5106184	1.165306175741259e-10	1.165306175741259e-10
chr16	5110271	3.4500853051913814e-10	4.6153914809326403e-10
chr16	5110626	4.4632276241945315e-10	9.078619105127172e-10
chr16	5115228	8.08357435054062e-10	1.7162193455667792e-09
chr16	5116161	1.2455868430959745e-09	2.9618061886627537e-09
chr16	5117847	2.555203857886865e-07	2.5848219197734926e-07
chr16	5121170	2.5804376191742947e-07	5.165259538947788e-07
chr16	5123474	2.685598300157112e-07	7.8508578391049e-07
chr16	5128001	2.853726988141723e-07	1.0704584827246622e-06
chr16	5145230	3.155927205281487e-07	1.3860512032528108e-06
chr16	5176946	3.626859191746369e-07	1.7487371224274476e-06
chr16	5184911	3.6736335524917906e-07	2.1161004776766267e-06
chr16	5192950	3.682173405265521e-07	2.4843178182031788e-06
chr16	5194458	3.687237048857232e-07	2.853041523088902e-06
chr16	5196741	3.697930247285965e-07	3.2228345478174985e-06
chr16	5217215	7.578918112985944e-07	3.980726359116093e-06
chr16	5220838	7.595810374854883e-07	4.740307396601581e-06
chr16	5226917	7.607699574470995e-07	5.50107735404868e-06
chr16	5234055	7.615656189915382e-07	6.262642973040219e-06
chr16	5234207	7.616970956284026e-07	7.0243400686686214e-06
chr16	5234811	7.619240607495037e-07	7.786264129418125e-06
chr16	5243669	7.625308549658732e-07	8.548794984383999e-06
chr16	5246014	8.393002522149367e-07	9.388095236598935e-06
chr16	5247769	8.398386740973082e-07	1.0227933910696243e-05
chr16	5251131	8.404146667962208e-07	1.1068348577492464e-05
chr16	5266419	8.415176156694465e-07	1.1909866193161911e-05
chr16	5268527	8.418680808625903e-07	1.2751734274024501e-05
chr16	5272821	8.423404683300334e-07	1.3594074742354535e-05
chr16	5274364	8.427091013992238e-07	1.4436783843753758e-05
chr16	5275559	8.429739189937852e-07	1.5279757762747543e-05
chr16	5276231	8.432108788149417e-07	1.6122968641562484e-05
chr16	5276275	8.432543789525145e-07	1.6966223020515e-05
chr16	5277561	8.434499446094663e-07	1.7809672965124465e-05
chr16	5277951	8.435699365553871e-07	1.865324290167985e-05
chr16	5278911	8.490074793630977e-07	1.950225038104295e-05
chr16	5281427	8.572174538049777e-07	2.0359467834847928e-05
chr16	5281741	8.574633797410839e-07	2.1216931214589012e-05
chr16	5282314	8.577287602162587e-07	2.207465997480527e-05
chr16	5283491	8.581988463906994e-07	2.293285882119597e-05
chr16	5285394	8.855259058903545e-07	2.3818384727086324e-05
chr16	5294643	9.125587225198507e-07	2.4730943449606174e-05
chr16	5294727	9.12610619335632e-07	2.5643554068941808e-05
chr16	5301763	9.262850579581352e-07	2.6569839126899943e-05
chr16	5304022	9.265780249652359e-07	2.7496417151865177e-05
chr16	5318656	9.274251269224752e-07	2.8423842278787652e-05
chr16	5322931	9.507595453332891e-07	2.937460182412094e-05
chr16	5331291	9.789883599959065e-07	3.0353590184116848e-05
chr16	5331838	9.792742756913608e-07	3.133286445980821e-05
chr16	5353565	1.4758584143124898e-06	3.28087228741207e-05
chr16	5354211	1.4761279158158603e-06	3.428485078993656e-05
chr16	5355083	1.4825407413890025e-06	3.576739153132556e-05
chr16	5355572	1.4871972957992209e-06	3.725458882712478e-05
chr16	5358834	1.5005834013136964e-06	3.875517222843848e-05
chr16	5359353	1.500804910103657e-06	4.025597713854214e-05
chr16	5363961	1.5013357818111958e-06	4.175731292035333e-05
chr16	5366437	1.501789007452679e-06	4.325910192780601e-05
chr16	5373940	1.5297050015541412e-06	4.4788806929360156e-05
chr16	5375642	1.5421531473565452e-06	4.63309600767167e-05
chr16	5383635	1.5691950100631737e-06	4.790015508677988e-05
chr16	5386917	1.5697963307874001e-06	4.946995141756728e-05
chr16	5389317	1.574333042044453e-06	5.104428445961173e-05
chr16	5392598	1.5874979094001038e-06	5.263178236901183e-05
chr16	5404998	1.6139738465950628e-06	5.424575621560689e-05
chr16	5407062	1.6263889013816894e-06	5.587214511698858e-05
chr16	5409673	1.689408923105457e-06	5.7561554040094036e-05
chr16	5415971	1.6969404360408185e-06	5.925849447613486e-05
chr16	5423158	1.70424500532844e-06	6.09627394814633e-05
chr16	5425168	1.7084733505540238e-06	6.267121283201732e-05
chr16	5428556	1.7372804051037696e-06	6.440849323712109e-05
chr16	5433992	1.7964876317815518e-06	6.620498086890264e-05
chr16	5437297	1.797016083510249e-06	6.800199695241289e-05
chr16	5441411	1.7974320676937438e-06	6.979942902010663e-05
chr16	5454454	1.815758857113361e-06	7.161518787721999e-05
chr16	5454486	1.8163495002594429e-06	7.343153737747944e-05
chr16	5460523	1.8519049071970196e-06	7.528344228467646e-05
chr16	5460945	1.8523456578215599e-06	7.713578794249802e-05
chr16	5463913	2.2654270341483015e-06	7.940121497664631e-05
chr16	5464316	2.265861424463275e-06	8.166707640110959e-05
chr16	5466095	2.278487805998161e-06	8.394556420710775e-05
chr16	5467210	2.2864486052389567e-06	8.623201281234671e-05
chr16	5467795	2.293440410914257e-06	8.852545322326096e-05
chr16	5468520	2.3007684749807136e-06	9.082622169824167e-05
chr16	5474696	2.3254453485351033e-06	9.315166704677677e-05
chr16	5479168	2.3261292954531924e-06	9.547779634222996e-05
chr16	5482143	2.326715920838824e-06	9.780451226306878e-05
chr16	5489632	2.3278149542238698e-06	0.00010013232721729266
chr16	5490855	2.3282705688324582e-06	0.00010246059778612512
chr16	5494943	2.4707213149402662e-06	0.00010493131910106538
chr16	5496783	2.5223784657454846e-06	0.00010745369756681086
chr16	5501936	2.523033661482926e-06	0.00010997673122829378
chr16	5505637	2.5234967994880388e-06	0.00011250022802778182
