chr	pos	prob	cdf
chr4	5014223	0.0	0.0
chr4	5015167	3.6038765244662315e-11	3.6038765244662315e-11
chr4	5015486	2.9996243443743224e-08	3.003228220898789e-08
chr4	5022496	6.17665241132843e-08	9.179880632227219e-08
chr4	5023112	6.183423320033777e-08	1.5363303952260995e-07
chr4	5033426	6.20101637387049e-08	2.1564320326131487e-07
chr4	5039226	6.215163641576882e-08	2.777948396770837e-07
chr4	5043674	8.05037298956184e-08	3.582985695727021e-07
chr4	5047695	8.678262606647742e-08	4.450811956391795e-07
chr4	5053674	9.691084644281327e-08	5.419920420819928e-07
chr4	5055774	1.7334473010973618e-07	7.15336772191729e-07
chr4	5057311	1.7371470296121079e-07	8.890514751529398e-07
chr4	5059668	2.070419658811565e-07	1.0960934410340963e-06
chr4	5060425	4.2109674497664045e-07	1.5171901860107368e-06
chr4	5061373	4.2126218290951383e-07	1.9384523689202506e-06
chr4	5067789	4.2168293325573703e-07	2.3601353021759876e-06
chr4	5071688	4.218560826993835e-07	2.781991384875371e-06
chr4	5073415	4.50533421725965e-07	3.232524806601336e-06
chr4	5074029	4.5090171172810963e-07	3.683426518329446e-06
chr4	5074816	4.5133947591548636e-07	4.134765994244932e-06
chr4	5077162	4.849437895903203e-07	4.619709783835252e-06
chr4	5077822	4.85280387921994e-07	5.104990171757246e-06
chr4	5078789	4.860387867043147e-07	5.591028958461561e-06
chr4	5080052	4.991276232095578e-07	6.090156581671118e-06
chr4	5081995	5.146001034110264e-07	6.6047566850821446e-06
chr4	5085210	5.357686936809602e-07	7.140525378763105e-06
chr4	5086219	5.39018088517821e-07	7.679543467280925e-06
chr4	5087553	5.396158688696925e-07	8.219159336150618e-06
chr4	5096957	5.39962304088093e-07	8.759121640238711e-06
chr4	5101131	5.575332330017608e-07	9.316654873240471e-06
chr4	5110140	5.824967650435122e-07	9.899151638283984e-06
chr4	5112978	5.825899837355482e-07	1.0481741622019533e-05
chr4	5115426	6.01794350371828e-07	1.1083535972391361e-05
chr4	5116247	6.60733895993698e-07	1.174426986838506e-05
chr4	5120597	6.631285022492514e-07	1.2407398370634311e-05
chr4	5121450	6.655091040793872e-07	1.3072907474713699e-05
chr4	5125048	6.906957309194888e-07	1.3763603205633187e-05
chr4	5125724	9.216154074162485e-07	1.4685218613049435e-05
chr4	5127546	9.405407472510055e-07	1.562575936030044e-05
chr4	5128511	9.40610633544256e-07	1.6566369993844695e-05
chr4	5128641	9.406328079217665e-07	1.7507002801766462e-05
chr4	5135979	9.407419749484429e-07	1.8447744776714904e-05
chr4	5137364	9.408219900404452e-07	1.938856676675535e-05
chr4	5142212	9.409785701482828e-07	2.032954533690363e-05
chr4	5145806	1.304264915187765e-06	2.1633810252091395e-05
chr4	5146091	1.3043054367335057e-06	2.29381156888249e-05
chr4	5152999	1.3045359483053523e-06	2.424265163713025e-05
chr4	5153145	1.3045702501238115e-06	2.5547221887254062e-05
chr4	5154673	1.304678872040995e-06	2.6851900759295058e-05
chr4	5155354	1.3049867030533918e-06	2.815688746234845e-05
chr4	5155667	1.3051581629310714e-06	2.946204562527952e-05
chr4	5159654	1.3238147909585916e-06	3.078586041623811e-05
chr4	5160266	1.324618519651879e-06	3.2110478935889993e-05
chr4	5160771	1.3256803361655542e-06	3.343615927205555e-05
chr4	5161027	1.32593411670619e-06	3.476209338876174e-05
chr4	5162389	1.3376161721914776e-06	3.609970956095322e-05
chr4	5162594	1.337770722615693e-06	3.743748028356891e-05
chr4	5163447	1.338104832477832e-06	3.877558511604674e-05
chr4	5170284	1.3387763654569164e-06	4.0114361481503655e-05
chr4	5170549	1.338899720843539e-06	4.145326120234719e-05
chr4	5171986	1.338995521398621e-06	4.279225672374581e-05
chr4	5182102	1.3503611814729816e-06	4.414261790521879e-05
chr4	5182934	1.3503912162807816e-06	4.5493009121499576e-05
