chr	pos	prob	cdf
chr15	25874456	0.0	0.0
chr15	25875398	2.772687701467295e-10	2.772687701467295e-10
chr15	25876991	6.219955361925168e-10	8.992643063392463e-10
chr15	25881038	6.612640935620896e-09	7.511905241960142e-09
chr15	25887581	1.8404195798740502e-08	2.5916101040700642e-08
chr15	25889327	1.9645007823048277e-08	4.556110886374892e-08
chr15	25889682	2.0214111962616867e-08	6.577522082636579e-08
chr15	25894658	4.261606929072091e-08	1.083912901170867e-07
chr15	25905150	4.7295264049006195e-08	1.556865541660929e-07
chr15	25906219	5.133225387134329e-08	2.0701880803743618e-07
chr15	25907690	5.214070388732775e-08	2.591595119247639e-07
chr15	25911292	7.341924762819452e-08	3.3257875955295844e-07
chr15	25912339	1.9976162740403015e-07	5.323403869569886e-07
chr15	25915802	4.4174021420836017e-07	9.740806011653488e-07
chr15	25916014	4.4231841821934615e-07	1.4163990193846949e-06
chr15	25916276	4.813819680865134e-07	1.8977809874712083e-06
chr15	25916487	4.950150081469375e-07	2.3927959956181458e-06
chr15	25917966	5.291971707584068e-07	2.9219931663765524e-06
chr15	25918750	5.469307375816633e-07	3.4689239039582157e-06
chr15	25920441	5.540502617278538e-07	4.022974165686069e-06
chr15	25920676	5.565390552448315e-07	4.5795132209309e-06
chr15	25921305	6.092411590064243e-07	5.188754379937324e-06
chr15	25922653	7.021640003673511e-07	5.890918380304675e-06
chr15	25923487	7.108879060351315e-07	6.601806286339807e-06
chr15	25923712	7.111827145199682e-07	7.312989000859775e-06
chr15	25924539	7.530879636686729e-07	8.066076964528448e-06
chr15	25925195	7.538380856803079e-07	8.819915050208757e-06
chr15	25925933	7.798431354042558e-07	9.599758185613012e-06
chr15	25926179	7.805221516955179e-07	1.038028033730853e-05
chr15	25927347	7.851552108445804e-07	1.116543554815311e-05
chr15	25929207	7.909405716922033e-07	1.1956376119845313e-05
chr15	25930573	7.915061057882447e-07	1.2747882225633558e-05
chr15	25937004	7.923624209711792e-07	1.3540244646604737e-05
chr15	25937033	7.924300493611455e-07	1.4332674695965883e-05
chr15	25937150	7.92639374663923e-07	1.5125314070629806e-05
chr15	25937282	7.929033935063514e-07	1.5918217464136158e-05
chr15	25944480	7.980648042879933e-07	1.671628226842415e-05
chr15	25946781	8.444350922762326e-07	1.7560717360700384e-05
chr15	25952889	8.553233621415326e-07	1.8416040722841916e-05
chr15	25953068	8.558055501739491e-07	1.9271846273015866e-05
chr15	25953198	8.560002651037531e-07	2.0127846538119618e-05
chr15	25953442	8.562582595878174e-07	2.0984104797707436e-05
chr15	25954188	8.567123030757359e-07	2.184081710078317e-05
chr15	25956104	8.576699896427478e-07	2.2698487090425918e-05
chr15	25957736	8.584164872386998e-07	2.3556903577664618e-05
chr15	25958797	8.711652289861145e-07	2.4428068806650733e-05
chr15	25960629	8.880281218024349e-07	2.5316096928453168e-05
